turn,x_m,xp_rad,y_m,yp_rad,z_m,dE_GeV,action_x,action_x_normalised
24.0,-0.00831273387299195,0.0009744310656462652,2.77169870641002e-15,-3.4293140748046147e-16,6.617977495355769,-7.321076347412464e-07,5.654031938647631e-06,1.0304463445531657
25.0,0.006049242766625196,-0.00015830472883524284,5.5391498725793986e-15,-4.756567401768287e-16,6.613816525405619,-7.611406358336457e-07,5.433207308113055e-06,0.9902010937673904
26.0,0.0011396306872702407,-0.000757600867828275,7.132331167134649e-15,-7.607211074925092e-16,6.604154041587661,-7.901312210377052e-07,5.3960933127923944e-06,0.9834370745285664
27.0,-0.007560606608205237,0.0010555055349482302,3.372445386287373e-15,-8.23792259475652e-16,6.597708193207397,-8.190935105788373e-07,5.597566614619879e-06,1.0201555489988123
28.0,0.007252204119557965,-0.0004185210507597549,1.395395650722094e-15,-4.66032764002866e-16,6.5922500101125765,-8.48031840060729e-07,5.331596140304996e-06,0.9716824759792786
29.0,-0.0010232083840076229,-0.0005367548631064444,3.7772808542294694e-15,-3.9901769573240937e-16,6.5816514166953795,-8.769236443671675e-07,5.312309908655625e-06,0.9681675635912786
30.0,-0.006316064325826351,0.0010685018843786711,5.251053686696434e-15,-5.799290239166493e-16,6.575131862626575,-9.057868294611325e-07,5.5387811093295375e-06,1.009441900809971
31.0,0.007980820080066623,-0.0006511994927408312,5.300242046427786e-15,-7.688703729385702e-16,6.568249894547399,-9.34619804435722e-07,5.263488247136538e-06,0.9592698242093204
32.0,-0.003127458035578214,-0.00028090500649208353,3.6648734490712055e-15,-7.240082180814353e-16,6.556906209423332,-9.63402983468538e-07,5.287874074093581e-06,0.963714136961611
33.0,-0.004675924966752733,0.0010144287206434544,2.9229161820213177e-15,-5.307903748258409e-16,6.550225717783977,-9.921568368131803e-07,5.51495922109987e-06,1.0051003657933708
34.0,0.008198511890643464,-0.0008412950907201105,5.535143208288493e-15,-6.984498301621526e-16,6.541840144649313,-1.0208738795881547e-06,5.258171828562822e-06,0.9583009078422312
35.0,-0.005033727935348181,-7.949041287427895e-06,3.2422368411720077e-15,-7.267173474900823e-16,6.529935269855073,-1.049538662939001e-06,5.345517733206132e-06,0.9742196838817093
36.0,-0.0027590884809070623,0.0008981985962646331,1.8825176175409436e-15,-5.499521782697574e-16,6.522967368505925,-1.0781728589448999e-06,5.536189734318439e-06,1.0089696231616436
37.0,0.00789867619361226,-0.0009765048619232178,3.84479584770288e-15,-4.835630552248814e-16,6.5130496866433525,-1.1067635188068424e-06,5.310633832546143e-06,0.9678620990097286
38.0,-0.006616541581672674,0.00026370642044297796,5.223582446690356e-15,-7.239407090736884e-16,6.500750797485172,-1.135300189620103e-06,5.4683560940489596e-06,0.9966069539351697
39.0,-0.0006970115638399552,0.0007281064769969995,4.704978316273244e-15,-8.228294647227538e-16,6.4933381501461,-1.1638043207647068e-06,5.580692080153875e-06,1.0170801680060604
40.0,0.007104209981006144,-0.0010480761052054897,3.1291273992790696e-15,-6.633895907804342e-16,6.481911883066122,-1.1922582934533964e-06,5.384849735288902e-06,0.981387934469951
41.0,-0.007773320253036131,0.000516409501489799,2.5914168881845186e-15,-4.45646861636107e-16,6.469361089754779,-1.2206571712971474e-06,5.609635307386438e-06,1.0223550661716514
42.0,0.0013751830426691175,0.0005153689189767657,7.113296165980835e-15,-5.889276444888517e-16,6.461326109718062,-1.249020777587282e-06,5.608485180905479e-06,1.0221454558190857
43.0,0.005867270151465081,-0.0010515905692022342,7.407422887189507e-15,-8.9142085062506e-16,6.448463624646848,-1.2773279207835755e-06,5.434336170766184e-06,0.9904068287910057
44.0,-0.00843304165691982,0.0007344956958005226,3.855123405456631e-15,-9.61303176857627e-16,6.435770616234582,-1.3055793448461913e-06,5.717124696411504e-06,1.0419449887615875
45.0,0.0033277721242733023,0.00027355634125516073,1.7602535005958607e-15,-6.164086049081872e-16,6.426928042286089,-1.3337919522198166e-06,5.584909851511142e-06,1.0178488561076517
46.0,0.00426758209834183,-0.0009875335787710802,3.4761193568623064e-15,-5.363647888114429e-16,6.412743484893839,-1.3619422929326294e-06,5.428317096867093e-06,0.9893098536121925
47.0,-0.008562935630041981,0.0009054397585389381,7.146125024323442e-15,-6.714870297407475e-16,6.399979626543291,-1.3900366034982478e-06,5.758719163916188e-06,1.0495255732823194
48.0,0.00504560910553975,1.775730379373875e-05,6.744611634663303e-15,-8.908574661515282e-16,6.390150156041789,-1.4180877651457322e-06,5.500779038203489e-06,1.0025160299089566
49.0,0.0024076100144793185,-0.0008613505815745715,3.3516815311660096e-15,-8.397237062045584e-16,6.374789076687145,-1.4460714954951196e-06,5.36894398800391e-06,0.9784891147736606
50.0,-0.008170889799745739,0.0010207085615300756,3.138458118233254e-15,-5.952853482420619e-16,6.361983919568651,-1.473999014406046e-06,5.7358610740935705e-06,1.0453596903589877
51.0,0.00643596240942101,-0.00023650828401004128,4.950046365264747e-15,-6.78286201786392e-16,6.351007347004562,-1.5018783489075594e-06,5.3781708924657685e-06,0.9801707165186514
52.0,0.00040449830225987326,-0.0006828267273363567,5.247802069833283e-15,-7.260850216307357e-16,6.334634428569468,-1.5296858103903722e-06,5.290299321074606e-06,0.9641561378051425
53.0,-0.007302286748397781,0.0010760874402467003,6.17846269753802e-15,-7.919329903633865e-16,6.32177536252428,-1.5574368237880131e-06,5.6786474056462e-06,1.0349325091633734
54.0,0.00743317921378474,-0.0004744281810517772,5.719632878744058e-15,-7.825231751039502e-16,6.309521534931936,-1.5851340459459806e-06,5.2591348220619525e-06,0.9584764132411704
55.0,-0.0016195620543112967,-0.00046490326117989983,7.075860303658808e-15,-9.688370333182662e-16,6.292308333692009,-1.6127557064538052e-06,5.240435623955705e-06,0.9550684876150433
56.0,-0.0060321461974075915,0.001071428885732331,3.1741871303298623e-15,-9.397832348455456e-16,6.279343357012896,-1.6403204539552526e-06,5.626932118692949e-06,1.0255074070456727
57.0,0.007999434737621838,-0.0006828442368537861,1.446581394597356e-15,-6.075049363115476e-16,6.265719789579085,-1.6678253974015574e-06,5.184319157970138e-06,0.9448412713786418
58.0,-0.0035463459867466143,-0.00022226968318793248,5.9286183681894546e-15,-5.45331569735109e-16,6.247834123686159,-1.6952518272460088e-06,5.257046289296913e-06,0.958095778505363
59.0,-0.004455180910516224,0.0010100098606050582,8.896113281526603e-15,-9.049508833161852e-16,6.234677017065562,-1.7226205006816723e-06,5.608778434421596e-06,1.0221989012217627
60.0,0.008122611124509722,-0.000850889022539954,8.245760539472207e-15,-1.3080892909783625e-15,6.21963288991884,-1.7499231341601934e-06,5.173483340801464e-06,0.9428664455706403
61.0,-0.005268745149060741,2.9918974520706018e-05,1.3583743846336944e-15,-1.0171090932369174e-15,6.20123056360017,-1.7771449860267574e-06,5.349783889377648e-06,0.9749971901073433
62.0,-0.0026764721379064077,0.0008978062278152963,-2.020475141677707e-15,-6.357924343437026e-16,6.187767616275359,-1.804307738920302e-06,5.627424076683539e-06,1.0255970663045126
63.0,0.007813398319228783,-0.0009703914613486948,-3.4855798824830148e-15,-6.346667116788505e-16,6.171294535202762,-1.8313981791062086e-06,5.217488472510636e-06,0.9508863732263978
64.0,-0.006696322006397443,0.00027705288192495816,-2.865077081153772e-15,-5.989021211293342e-16,6.15251309273355,-1.8584061734550358e-06,5.497041671529005e-06,1.0018348954778522
65.0,-0.0008039771120281944,0.0007429014377308841,-5.277127228247029e-16,-5.849037263513731e-16,6.138610890194466,-1.885353140610267e-06,5.6619322979637334e-06,1.031886183674393
66.0,0.0071031437201794926,-0.0010362130937984087,4.305186645539553e-15,-4.0836795693157946e-16,6.120740910518872,-1.9122216630222173e-06,5.28450864332893e-06,0.9631007877858526
67.0,-0.007760189884911838,0.0005058813597213716,7.519341787956731e-15,-3.514349484248852e-16,6.101694715251652,-1.939006577398493e-06,5.656834150866746e-06,1.0309570472462495
68.0,0.001057641041951097,0.0005550252043684375,6.088527188459751e-16,2.3353622384579196e-16,6.087208864717754,-1.965727902512388e-06,5.6793740519979516e-06,1.035064940335512
69.0,0.006042319617838404,-0.0010465695609110726,-2.717255691537613e-15,-1.4836124346561368e-16,6.068010038901688,-1.9923649495806567e-06,5.33625088449034e-06,0.9725308023033362
70.0,-0.008417451224436172,0.0007052529241929187,7.04641531135923e-15,-4.625425298541835e-16,6.048786308767838,-2.0189176092795705e-06,5.785270391665395e-06,1.0543645299550886
71.0,0.0028128936559465665,0.0003450641515596124,5.365225638414535e-15,-1.1612129982330963e-17,6.033570928238228,-2.045403477261804e-06,5.651543153044829e-06,1.0299927638067865
72.0,0.0046982110928138554,-0.0010032114177075753,3.5225299189763355e-15,4.359112100188643e-16,6.013140522319581,-2.0717996608696566e-06,5.345851863214885e-06,0.9742805790181114
73.0,-0.008654209802788757,0.0008667818357000678,2.371142450446858e-15,6.73668805275247e-16,5.993796591334998,-2.0981109294564695e-06,5.8538439081466004e-06,1.0668620414933971
74.0,0.0043812734151004165,0.00012440973670438624,2.1584106215421404e-15,6.35340846862849e-16,5.977713951193291,-2.12435159927372e-06,5.568194652713594e-06,1.0148025140129637
75.0,0.0031505515880636504,-0.0009112630623684666,-4.763968958724678e-15,6.351801595132077e-16,5.956169759721503,-2.1504976954764575e-06,5.309145312027042e-06,0.9675908164021412
76.0,-0.008485647363706345,0.000985304525041362,-8.968038241641206e-15,6.809478904670885e-16,5.9367321957282115,-2.1765584656326553e-06,5.858311801697988e-06,1.0676763143216794
77.0,0.005702073592398264,-9.584782196201624e-05,-1.2500109275699045e-14,1.1052958357696752e-15,5.919661454419698,-2.2025442995021944e-06,5.441224779337543e-06,0.9916622765136999
78.0,0.0014850585486034214,-0.0007786126847930899,-1.1116636934918264e-14,1.5916984239679101e-15,5.897132167729461,-2.2284312354354847e-06,5.244878772253023e-06,0.9558782506250441
79.0,-0.00795233160668717,0.0010589670084419705,-2.452968700870712e-15,1.3775321747802168e-15,5.87759819400076,-2.2542324221075995e-06,5.8165166231480935e-06,1.0600591502476138
80.0,0.006736898406631708,-0.0003057312406748971,-5.673593468913008e-16,9.290064685796361e-16,5.859442086645789,-2.279953908007453e-06,5.2989090199008915e-06,0.9657252539296212
81.0,-0.00021388741702834622,-0.0006149346807812337,-2.9493304603453918e-15,6.041741541366095e-16,5.836058025502468,-2.305572743724903e-06,5.185124375451769e-06,0.9449880221256345
82.0,-0.007113336258757341,0.0010888900568148964,-6.13729660839612e-15,2.1858343343188695e-16,5.816399125024259,-2.331105281783978e-06,5.757885794215627e-06,1.0493736917982877
83.0,0.007469149842955006,-0.0004970002001376966,2.508749324873971e-15,1.1458571766273696e-16,5.797087858608101,-2.356553048211303e-06,5.174057475287248e-06,0.9429710814815402
84.0,-0.001869678288026686,-0.000430582159643875,3.4417238563208237e-15,-3.359238032904364e-16,5.772973291320513,-2.3818949577168773e-06,5.161510927873908e-06,0.9406844753818351
85.0,-0.0060379640092597655,0.0010785150746501074,5.440149756306021e-15,1.517170124661928e-16,5.753140310493726,-2.4071498053948676e-06,5.710564798603555e-06,1.0407494485187672
86.0,0.00790093061385863,-0.0006634663254660905,-1.851545195185659e-15,4.179694708852868e-16,5.732632595326901,-2.432314629330204e-06,5.092103280775535e-06,0.9280349436825747
87.0,-0.003417789894205264,-0.00023561731334411777,1.209244862948711e-15,-2.6365629980854864e-16,5.707900301651948,-2.457370884679381e-06,5.193773764778024e-06,0.9465643718368794
88.0,-0.0047981439888649825,0.0010328394168198933,3.286683653513305e-15,4.455534136220548e-16,5.687829148645838,-2.4823390326846488e-06,5.691801974443055e-06,1.0373299270552387
89.0,0.008048712085875324,-0.0008010133678948588,-5.685312772368132e-15,7.95099975528408e-16,5.666110900242708,-2.5072118430089893e-06,5.063853205488503e-06,0.922886372339372
90.0,-0.004807782291953516,-3.914295181266985e-05,-1.1183275416973134e-14,1.14026010925738e-15,5.640858940864495,-2.5319738035446494e-06,5.284598749603651e-06,0.9631172096388623
91.0,-0.003462857772321461,0.000957744122314567,-1.2703459495342874e-14,1.5184537008615313e-15,5.62047615490541,-2.5566462887456452e-06,5.704362742886121e-06,1.0396191249351558
92.0,0.007939230610919059,-0.0009074425951633944,-1.1104519395541197e-14,1.7600561155941891e-15,5.597557662794026,-2.5812181674958953e-06,5.0844904159300784e-06,0.9266475003789816
93.0,-0.006003673095907104,0.0001510591206074021,-8.653852585731537e-15,1.506008975826459e-15,5.571867812655889,-2.6056772742265015e-06,5.421063959417192e-06,0.9879879705643264
94.0,-0.0020947972381718796,0.0008595163535640486,-8.20131668738593e-15,1.3789982958303416e-15,5.551095662449212,-2.630045196410738e-06,5.738601379048162e-06,1.0458591104638015
95.0,0.007606443303057689,-0.0009822770020961355,-8.383485629135757e-15,1.3938897885923928e-15,5.52700792044697,-2.65430737942952e-06,5.1376334571742e-06,0.9363328104696673
96.0,-0.006983585889394955,0.00032868349312202414,-1.049402943916423e-14,1.4549883377145257e-15,5.5009451100070175,-2.678455153226173e-06,5.5804560100271445e-06,1.0170371442662252
97.0,-0.0007486092099005952,0.0007445498477699046,-1.3538192944800672e-14,1.92127612769877e-15,5.479706190310219,-2.7025096934750875e-06,5.777923814632009e-06,1.0530256175592663
98.0,0.0070895202968658385,-0.001026593123923132,-8.960473334760303e-15,1.8124146133965642e-15,5.454496806305221,-2.7264535708305658e-06,5.201894646186172e-06,0.9480444010713054
99.0,-0.00773921478777027,0.0004889618418365947,-5.650111281104952e-15,1.1669982107334536e-15,5.428109115976307,-2.7502816128224228e-06,5.737536925091659e-06,1.045665113914025
100.0,0.0005301001165510841,0.0006191407423521441,-1.1450982687702548e-14,1.3701201929615385e-15,5.406330507994075,-2.7740140521698896e-06,5.805005465781239e-06,1.057961243805103
101.0,0.006431318222596871,-0.001042869521066076,-1.5664935114133725e-14,1.7022934225902181e-15,5.3800593839829425,-2.7976311678507288e-06,5.257337938819275e-06,0.958148931580455
102.0,-0.00827512243337626,0.0006286869417659968,-1.5969296966218986e-14,2.3368186988243916e-15,5.353378438029684,-2.82113116084907e-06,5.870842630072854e-06,1.0699600556293367
103.0,0.0017054945517821834,0.0004893007170742809,-5.117894030883902e-15,2.0683727143704287e-15,5.3309954169751785,-2.844532897980737e-06,5.806732903153889e-06,1.0582760689679969
104.0,0.005676760857070868,-0.0010348002110587846,-2.6227207920223128e-15,1.151809725332159e-15,5.303730321990709,-2.8678149481616955e-06,5.289983494413344e-06,0.9640985784506604
105.0,-0.008607579107799745,0.0007461974581292288,-1.3168298680533195e-14,1.2811694261962344e-15,5.276772134979926,-2.8909786586412237e-06,5.966563772771421e-06,1.0874052173582573
106.0,0.0027520072439433567,0.0003605556552341282,-1.7559094774427223e-14,1.2161537100652135e-15,5.253731274939383,-2.914041225505389e-06,5.776800086251529e-06,1.0528208182559546
107.0,0.004870883326554821,-0.001007031442768386,-2.1841037296619593e-14,1.8673076436679488e-15,5.225543495190478,-2.9369800550634014e-06,5.293569679407393e-06,0.9647521600466096
108.0,-0.008762677112846253,0.0008412911713353051,-1.8828169278130982e-14,2.6513665375014726e-15,5.1983098605900455,-2.9597993357739266e-06,6.019601587276159e-06,1.0970713498938596
109.0,0.003654367874263678,0.00023774671737928393,-9.733516168911913e-15,2.333258903636839e-15,5.174571318140989,-2.9825144102177364e-06,5.715844754628337e-06,1.041711719592609
110.0,0.004056685273214232,-0.0009648201509485888,-5.832618097979698e-15,2.2138791194300505e-15,5.145531659965227,-3.0051020078220688e-06,5.2688032188775235e-06,0.9602384768913941
111.0,-0.008773708264529455,0.0009150407836442346,-6.477211438630281e-15,1.428913104822013e-15,5.118012071829055,-3.0275688013143803e-06,6.0322811617686794e-06,1.0993822001557758
112.0,0.004406903438168194,0.0001248770188304948,-1.5487880389077184e-14,1.510854482987287e-15,5.093550872138223,-3.049928216255349e-06,5.629752215150585e-06,1.026021369138139
113.0,0.0032731723164616936,-0.0009136524124248688,-2.472810864568621e-14,2.8701635712270777e-15,5.0637263270159085,-3.072156708899367e-06,5.22102289640106e-06,0.9515305213701488
114.0,-0.008678074846903075,0.000969513615785846,-9.6420869921686e-15,2.805857050914187e-15,5.0359002794622265,-3.094263052151136e-06,6.011737308056064e-06,1.0956380863638997
115.0,0.005012030356281726,2.50454983831559e-05,-6.3910075758981695e-15,2.020169717749325e-15,5.010706557596602,-3.1162588012623457e-06,5.5271267075365085e-06,1.0073178880955234
116.0,0.0025539773056910318,-0.0008588797103218917,-9.989539043159946e-15,1.5691399984391236e-15,4.98015788435635,-3.138120449335199e-06,5.157416195465167e-06,0.9399382111073677
117.0,-0.00851415876297988,0.0010074237931434538,-1.9908761979018682e-14,1.696212986237819e-15,4.9519972817973,-3.159858479402969e-06,5.96706071562165e-06,1.0874957851069058
118.0,0.005478068314527973,-5.951159382200859e-05,-2.4982587750578062e-14,2.656020090843907e-15,4.9260755847462505,-3.1814827197011087e-06,5.416883227268711e-06,0.9872260328521406
119.0,0.0019267958768878102,-0.0008054246186814492,-1.9509629804956518e-14,3.12388580618998e-15,4.894855946887188,-3.2029699135939565e-06,5.084701882561074e-06,0.9266860401359672
120.0,-0.008318546987834801,0.0010317589796300893,-1.3928774830260502e-14,2.635684639713303e-15,4.866327323698244,-3.2243318739631613e-06,5.906991951604779e-06,1.0765482632367311
121.0,0.005816644512881924,-0.00012727793956680695,-1.053685908480429e-14,2.4186390836641997e-15,4.8396951928102885,-3.2455769259358002e-06,5.306563201764798e-06,0.9671202272526926
122.0,0.001413650004249477,-0.0007575830905363659,-1.6999301725658073e-14,2.3002487287068808e-15,4.807849859595613,-3.26668218485696e-06,5.007734420501263e-06,0.9126587334653161
123.0,-0.008123846696366451,0.0010454200832044145,-2.0990274148147812e-14,2.7118387323334053e-15,4.778916150368456,-3.2876604320280393e-06,5.838502630410897e-06,1.0640660962749995
124.0,0.006039978926412355,-0.0001772401771627053,-1.8449524816177003e-14,3.073666057131302e-15,4.751602244247865,-3.308518777979726e-06,5.201550215156558e-06,0.94798162857563
125.0,0.0010318018830480764,-0.0007189206122403869,-1.7587266872667434e-14,3.035310518307946e-15,4.719169268333459,-3.329234751275393e-06,4.929049247002841e-06,0.8983183741815702
126.0,-0.00795710869599473,0.0010508970275099148,-1.1015798638443218e-14,2.6538971647459766e-15,4.689790961316469,-3.349821761147832e-06,5.766225234698663e-06,1.050893553386374
127.0,0.006158273400527064,-0.00020863364330172196,-1.3719441020730526e-14,2.6678118477901615e-15,4.661832943039262,-3.3702860423095386e-06,5.105048462829269e-06,0.9303942008766605
128.0,0.0007950221838433507,-0.000692234607834101,-1.6538627436760977e-14,2.5687643692333404e-15,4.628844685612467,-3.390605513268206e-06,4.84911185451615e-06,0.8837497982034296
129.0,-0.007838691728448463,0.001049985535915416,-2.201624656079802e-14,2.9515766811349692e-15,4.5989803010833,-3.410793887044886e-06,5.692495934013622e-06,1.0374564010671505
130.0,0.006177331024112772,-0.0002206891787248116,-2.378598892701193e-14,3.937827643014646e-15,4.57042262000455,-3.430856899741051e-06,5.018559411204194e-06,0.9146315861518053
131.0,0.0007148630104434365,-0.0006795400214863108,-1.0341967139021228e-14,3.3299385022868996e-15,4.53690800082352,-3.450772791637666e-06,4.7669826771482714e-06,0.8687817698091415
132.0,-0.00778128326444187,0.0010435366124686173,-8.311933589953109e-15,2.3344413957412984e-15,4.506513944830669,-3.4705552612269863e-06,5.617753382201886e-06,1.0238345839050425
133.0,0.006096468032919158,-0.00021241852512361134,-2.1825712815728813e-14,2.8993831812359747e-15,4.477405517357564,-3.4902099520968067e-06,4.942617678807988e-06,0.9007912185352364
134.0,0.0008015584973988788,-0.0006820279470950336,-2.599814401223863e-14,3.531943660842611e-15,4.4433928978716635,-3.5097153360702387e-06,4.681195421226047e-06,0.8531470572299539
135.0,-0.007788750962145555,0.0010312268053380088,-2.0276530331557882e-14,3.758853237860894e-15,4.412422850612285,-3.529084769278714e-06,5.541123837512168e-06,1.0098688626167434
136.0,0.00590679300726703,-0.00018247931346710244,-1.5935875313483252e-14,3.619818861344797e-15,4.3828145068745465,-3.548324229260267e-06,4.877646704720688e-06,0.8889502697261764
137.0,0.001064134905163354,-0.0006999456920545224,-1.636873112808461e-14,3.344929606045524e-15,4.34833513691274,-3.56741233342753e-06,4.590774910273724e-06,0.8366679347215413
138.0,-0.00785453044216797,0.001011346356150476,-2.0226943783132936e-14,2.954176111462237e-15,4.316739259927503,-3.5863617395937967e-06,5.461142943835924e-06,0.9952923585543177
139.0,0.005590048218707669,-0.00012917277834532424,-2.661472214867421e-14,3.287155667710102e-15,4.286680691157062,-3.6051791961578032e-06,4.824891537947729e-06,0.879335649690887
140.0,0.001509239861187703,-0.0007323502926858478,-3.618984948452405e-14,4.486659436602564e-15,4.251772624789683,-3.6238434150374736e-06,4.496409279984019e-06,0.8194698148950834
141.0,-0.007959377065280557,0.000980627124868529,-3.4053144305457614e-14,4.632490154335006e-15,4.219497034743899,-3.6423659521457407e-06,5.376650215768073e-06,0.9798935734530672
142.0,0.005118457126017288,-5.064824716546622e-05,-2.1966436881947036e-14,5.0014273277061426e-15,4.189032873566538,-3.66075475920248e-06,4.787415187730218e-06,0.8725055913346786
143.0,0.0021381280299327585,-0.0007767017931398509,-7.932655369884895e-15,3.4806696920193197e-15,4.153745142380329,-3.678988661941244e-06,4.401765418686548e-06,0.8022209875155015
144.0,-0.008068578710402792,0.0009341761826102791,-1.8140144177799808e-14,2.371201112501829e-15,4.120732315315463,-3.6970776466224e-06,5.287870134568167e-06,0.9637134189837846
145.0,0.0044563911233522855,5.4590262282648316e-05,-3.348933619524557e-14,2.1053550065811483e-15,4.089896958894881,-3.7150312717977086e-06,4.771038805925872e-06,0.8695209985784992
146.0,0.0029412848130334255,-0.0008283015460198737,-4.646803204165021e-14,2.529534110070912e-15,4.0542935352435014,-3.7328286068440436e-06,4.314716381080756e-06,0.7863563154423518
147.0,-0.008129225590714283,0.0008656423007729355,-3.403167624621699e-14,1.056064279986887e-15,4.020484549673345,-3.750477528895972e-06,5.197463863497392e-06,0.9472368916913255
148.0,0.003565040335261642,0.00018678302285456865,-2.3491028599010475e-14,-9.660870402549966e-16,3.989295488147995,-3.76798953876507e-06,4.7847880263478585e-06,0.872026791626368
149.0,0.003890564137149281,-0.0008796635031253352,-1.2331037276040179e-14,-2.558575211345686e-15,3.953458163899296,-3.785344231740047e-06,4.247791047515251e-06,0.7741591849558426
150.0,-0.008068874958363398,0.0007677988630837854,-5.909241745839976e-15,-2.6309569683340427e-15,3.918797854316136,-3.802546774621031e-06,5.1108189141513445e-06,0.9314458646337416
151.0,0.002411291713176449,0.0003435991518385412,2.4014928354304657e-14,-1.4020918850253833e-15,3.8872477139104777,-3.8196108202731695e-06,4.839848137708564e-06,0.8820614874147861
152.0,0.00492973198417167,-0.0009200362827400454,1.9629726239419373e-14,1.640074934892219e-15,3.851276559734616,-3.836516961551265e-06,4.216608466843891e-06,0.7684761650126934
153.0,-0.007797656762594472,0.000633716655218354,-1.951634909814331e-15,2.8432585886769377e-15,3.8157225019317784,-3.85326702940412e-06,5.034216289873633e-06,0.9174850495858826
154.0,0.0009810796957767766,0.0005185680913311212,-3.852708454788204e-14,2.1660087753298954e-15,3.783770787333984,-3.869876837217819e-06,4.945448661014465e-06,0.9013071645535493
155.0,0.005965874238405234,-0.0009354127762589657,-3.600603526417094e-14,4.012209043143275e-16,3.7477806314692166,-3.886328657244812e-06,4.235013383255406e-06,0.7718304578507683
156.0,-0.007215797432829269,0.0004585412674827625,-1.2060734479169343e-14,-2.173613339669356e-15,3.7113161458997563,-3.902620407296275e-06,4.969633741507744e-06,0.9057148912974814
157.0,-0.0007046912191534641,0.0006996607703789705,1.7519585490201435e-14,-2.713869881919052e-15,3.678882517518023,-3.9187697818275495e-06,5.100392273011622e-06,0.9295456110863651
158.0,0.006865228828849986,-0.0009093331407707195,4.286609385058299e-14,-2.204992414396049e-15,3.6429942517420084,-3.934761615844134e-06,4.307136706248987e-06,0.7849749210130226
159.0,-0.006227008918579917,0.00024160172394852128,3.5569712808966945e-14,1.5508404652053751e-16,3.605644319130147,-3.950589492994035e-06,4.907364260842874e-06,0.8943662891982003
160.0,-0.00257555817500095,0.0008685121680149192,4.149246127938834e-15,2.0114586466805837e-15,3.5726056093736416,-3.966272338467783e-06,5.281953727813683e-06,0.9626351548743487
161.0,0.007455959682661634,-0.0008245355774470939,-3.7271951040387436e-14,2.830546321009597e-15,3.5369319957825898,-3.9817985856962695e-06,4.4202453877085524e-06,0.805588958678879
162.0,-0.004756347396053778,-1.1545428669854264e-05,-4.655790018856024e-14,1.781541634831005e-15,3.498779829607988,-3.997157354453291e-06,4.822860899895489e-06,0.8789655662564906
163.0,-0.00450083079520478,0.0010005137425174338,-2.7052142550277354e-14,-1.6193309285226825e-15,3.4649726702734616,-4.012367718232624e-06,5.440448934433754e-06,0.9915208789139471
164.0,0.007537727316898858,-0.0006653680495594855,-1.2617965964324945e-14,-3.2436419485085394e-15,3.4295986176924136,-4.027422798764639e-06,4.546075975078116e-06,0.8285215615001779
165.0,-0.0027729554426300616,-0.0002870705858366393,1.0423372351107281e-14,-4.135850159466462e-15,3.3908004126995297,-4.042307564876287e-06,4.6882387322803295e-06,0.8544306994534486
166.0,-0.006280406815788049,0.0010657191450679673,4.298871512913618e-14,-3.543945668198236e-15,3.35603150160517,-4.057039704160458e-06,5.512518583515222e-06,1.0046555600149865
167.0,0.006899800261014029,-0.0004215420692740445,7.942080700057283e-14,-4.636744588938937e-15,3.320987464517368,-4.071618008882823e-06,4.657356179337393e-06,0.8488023595119996
168.0,-0.0003255290311593831,-0.0005599981940564099,8.666418715181516e-14,-5.4151803967012855e-15,3.2817823375829303,-4.086024212899228e-06,4.502059903220943e-06,0.8204996400043362
169.0,-0.007634910465048652,0.0010312733228186243,9.617051520124957e-14,-7.79050854170839e-15,3.245851237934963,-4.1002726883709525e-06,5.457737375738291e-06,0.9946716943565538
170.0,0.005362972861774598,-9.5151752386916e-05,8.261199351000052e-14,-1.1955112099447505e-14,3.2110777141087232,-4.114368516766461e-06,4.7562774101807125e-06,0.8668307367527514
171.0,0.0023993454439726765,-0.0007904733266852176,2.117775597804276e-14,-1.036071409790894e-14,3.1717852135960705,-4.1282918609078445e-06,4.317561425557885e-06,0.786874824307063
172.0,-0.008212265315286366,0.0008683582223438274,-2.5749143540165276e-14,-7.509046494715325e-15,3.134529540872714,-4.14205166195989e-06,5.296711396468267e-06,0.9653247374384827
173.0,0.0028729419301913132,0.0002880129096888044,-5.544364675968736e-14,-5.592164795598774e-15,3.0998379493350106,-4.155659175597984e-06,4.892577062272744e-06,0.8916713248120569
174.0,0.005013978502687006,-0.0009236147716731979,-8.805759012494306e-14,-5.5216116230778646e-15,3.0608268465955404,-4.169095440247827e-06,4.229337293309775e-06,0.7707959914382512
175.0,-0.0076557154661488795,0.0005668634849194349,-1.3726478717982632e-13,-2.4061088408404258e-15,3.0221967720839364,-4.182362128528082e-06,5.09801427014324e-06,0.9291122204742054
176.0,-0.0003663110750001672,0.0006689307236467587,-1.4731286707218017e-13,2.0548167392083508e-15,2.9872499754791337,-4.195475409107942e-06,5.123871893326933e-06,0.9338247678346724
177.0,0.006936099565189448,-0.000901231895737362,-1.2285909346809186e-13,4.2398933080606854e-15,2.9488644388602863,-4.208420186778429e-06,4.30063906026609e-06,0.7837907261545694
178.0,-0.005752535411549694,0.00015254892749685248,-1.1030254320515263e-13,3.596638632817663e-15,2.909007257572092,-4.221190001387356e-06,4.89142544121596e-06,0.8914614420733051
179.0,-0.0038260272083776056,0.0009602257993040061,-1.0203499603936837e-13,4.473832296262726e-15,2.873350143208545,-4.233803290178505e-06,5.3957944973054485e-06,0.9833826154576661
180.0,0.007525164685764797,-0.0006846333687851049,-7.730794682006455e-14,2.7799120232352356e-15,2.8358053677162545,-4.246251766791438e-06,4.489043703475043e-06,0.8181274398481154
